car_id,price,fuel type,gear type,Make,Model,Year of manufacture,Colour,Condition,Mileage,Engine Size,Selling Condition,Bought Condition,car,Trim,Drivetrain,Seats,Number of Cylinders,Horse Power,Registered city
8g17nDVLdLIYEnpbO5URgoo,13520000,Petrol,Automatic,Land Rover,Range Rover Sport,2011,White,Foreign Used,189736.0,4700.0,Imported,Imported,SUV,Supercharged 4x4 (5.0L 8cyl 6A),All Wheel,5.0,8.0,510.0,
gsBHdBpAeMgnDY78Qa0jee4W,3952000,Petrol,Automatic,Lexus,IS,2008,Black,Nigerian Used,298096.0,2500.0,Registered,Imported,,,,,,,Lagos State
r3rTFGCTdi82zqICiniFITFO,2600000,Petrol,Automatic,Toyota,Sienna,2004,Blue,Nigerian Used,240813.0,3300.0,Registered,Registered,Minivan,CE FWD (3.3L V6 5A),Front Wheel,7.0,6.0,230.0,
xxIqmxc6ZIZp76nnjBqOR10k,7488000,Petrol,Automatic,Toyota,Camry,2015,Gray,Nigerian Used,50665.0,3500.0,Registered,Registered,Sedan,XSE 4dr Sedan (3.5L 6cyl 6A),Front,5.0,6.0,268.0,Abuja
icS7jOrEZ6iQaoVt7hDqaoNc,4472000,Petrol,Automatic,Toyota,Camry,2007,Black,Foreign Used,250786.0,2400.0,Imported,Imported,,,,,,,
13Wo4nUicIciu4uL4cveg18c,3968000,Petrol,Automatic,Toyota,Corolla,2009,Silver,Foreign Used,243773.0,1800.0,Imported,Imported,,,,,,,
pXJxGcJGM1FZaF81L44Yh6Fo,6825000,Petrol,Automatic,Toyota,Camry,2015,White,Foreign Used,219170.0,2500.0,Imported,Imported,,,,,,,
6mMhtYvKoq8doZ03XtdtpZnL,5512000,Petrol,Automatic,Honda,Odyssey,2007,Blue,Foreign Used,212428.0,3500.0,Imported,Imported,,,,,,,
aFu9MyhZghDlkNtSIbWtIDdD,4515000,Petrol,Automatic,Hyundai,Sonata,2012,Black,Foreign Used,119224.0,2400.0,Imported,Imported,,,,,,,
szrb3cYq4PtpgE3SzspMkalo,4200000,Petrol,Automatic,Hyundai,Elantra,2015,Silver,Nigerian Used,51299.0,1600.0,Registered,Brand new,,,,,,,LAGOS
5HdmMs7gMCmj6TFQcGSV1BJY,3640000,Petrol,Automatic,Toyota,RAV4,2007,Gray,Nigerian Used,198252.0,3500.0,Registered,Imported,SUV,Limited,Front Wheel,5.0,4.0,,LAGOS
sw2dKXm7A14LYKIM2F4yWUjE,13520000,Petrol,Automatic,Lexus,RX 350,2013,Black,Foreign Used,170720.0,3500.0,Imported,Imported,SUV,,,,,,
iTpMLGl5CmskanjiyYkudqX6,4680000,Petrol,Automatic,Kia,Cerato,2015,Black,Nigerian Used,101957.0,1800.0,Registered,Brand new,,,,,,,
lhxpiNFUKdskQvvWNu0yhIEd,8975000,Petrol,Automatic,Kia,Cadenza,2013,Silver,Nigerian Used,19148.0,3500.0,Registered,Brand new,,,,,,,
sn5ttumXhBYAvbsGLctMheOv,11440000,Petrol,Automatic,Toyota,Tundra,2010,Black,Nigerian Used,229282.0,5700.0,Registered,Imported,Truck,CrewMax Limited 5.7L,Rear Wheel,5.0,8.0,386.0,
2w4qr4Gop5WL4832nToXZUg7,6300000,Petrol,Automatic,Hyundai,Santa Fe,2014,Black,Nigerian Used,133645.0,2400.0,Registered,Registered,SUV,,,,,,LAGOS
xCqeVUFDakcjcWPM8gaYVMRl,5200000,Petrol,Automatic,Honda,Accord,2013,Blue,Nigerian Used,280905.0,3500.0,Registered,Imported,,,,,,,
wALYzYj4gbqCXhEXlkMQnnUg,3952000,Petrol,Automatic,Lexus,ES,2008,Black,Nigerian Used,132217.0,3500.0,Registered,Registered,,,,,,,Abuja
2WjbP7MVQQtiZC4toEbvxK7Q,11440000,Petrol,Automatic,Lexus,RX,2010,Silver,Foreign Used,127853.0,3500.0,Imported,Imported,SUV,,,,,,
oWFJt0fZ0XH7c7TfOocT0CfP,6300000,Petrol,Automatic,Toyota,Camry,2014,White,Foreign Used,441305.0,2500.0,Imported,Imported,,,,,,,
5hjIQ6cgfnV5UNyyJpGXUUW9,4368000,Petrol,Automatic,Toyota,Sienna,2008,Blue,Foreign Used,163224.0,3500.0,Imported,Imported,SUV,,,,,,
ATYOGsvt5cTtHjBcbQoLCFdn,6136000,Petrol,Automatic,Toyota,Camry,2012,Gray,Foreign Used,113888.0,2500.0,Imported,Imported,,,,,,,
rR3TbhKcOs6alJS8D2JzZQ4v,2600000,Petrol,Automatic,Honda,Accord,2008,Green,Nigerian Used,349455.0,3500.0,Registered,Registered,,,,,,,LAGOS
5KFYq2unsNSTV4Xv8EDVJfIw,5200000,Petrol,Automatic,Toyota,Camry,2011,Silver,Foreign Used,179277.0,2500.0,Imported,Imported,Sedan,XLE 4dr Sedan (2.5L 4cyl 6A),Front,5.0,4.0,169.0,
z0AmcVxtvwHZbZHS9Jvbc72f,5200000,Petrol,Automatic,Acura,MDX,2007,Silver,Foreign Used,97888.0,3500.0,Imported,Imported,SUV,,,,,,
aQCoq7h0z7anp732z7tcDk2M,3255000,Petrol,Automatic,Toyota,Corolla,2006,Blue,Foreign Used,279685.0,1800.0,Imported,Imported,,,,,,,
xnfyQG4B9RqvKE6a0Z3svrcG,3675000,Petrol,Automatic,Ford,Edge,2008,Red,Foreign Used,599195.0,3500.0,Imported,Imported,SUV,,,,,,
isz9DaEoSpy6sBJ7EK148n8H,3640000,Petrol,Automatic,Toyota,RAV4,2008,Gray,Nigerian Used,90987.0,2400.0,Registered,Registered,SUV,,,,,,
ugUEobmYRWnc9JBVijiYDLRq,7280000,Petrol,Automatic,Toyota,Highlander,2009,Silver,Nigerian Used,222441.0,3500.0,Registered,Registered,SUV,4x4,All Wheel,7.0,6.0,274.0,
saZjDowvpCP0yFsWwqckIiVw,4368000,Petrol,Automatic,Mercedes-Benz,M Class,2007,White,Nigerian Used,201368.0,3500.0,Registered,Registered,SUV,,,,,,
oCOMdNz6LnRSJDBZtAWBkP62,9450000,Petrol,Automatic,Toyota,Tacoma,2013,Gray,Nigerian Used,86200.0,2700.0,Registered,Imported,Pickup,Access Cab 4x4 4.0L V6 5-Speed Automatic,All Wheel,4.0,6.0,236.0,lagos
33GvIZyKphaxp59idgoE6XkE,5040000,Petrol,Automatic,Toyota,Corolla,2015,White,Nigerian Used,119574.0,1800.0,Registered,Registered,,,,,,,Abuja
nvxuhZbAFAmafAf6fb9FaLrL,4680000,Petrol,Automatic,Toyota,Tundra,2006,Gray,Nigerian Used,250464.0,4700.0,Registered,Imported,Truck,,,,,,
xkeCztbe8XVk2axdTPnJIb2i,3640000,Petrol,Automatic,Mazda,CX-7,2007,Red,Foreign Used,233937.0,2300.0,Imported,Imported,SUV,,,,,,
tVR7HevYqcolny9QPQUtLCXJ,3952000,Petrol,Automatic,Lexus,ES,2005,Black,Foreign Used,160278.0,3300.0,Imported,Imported,,,,,,,
1vvTKDnWLQaFwMtzQB9bVIrb,7820000,Petrol,Automatic,Toyota,Corolla,2017,Black,Nigerian Used,57723.0,,Registered,Registered,,,,,,,
mrwFfqi7E6gG0ExCl3cjFdz0,5200000,Petrol,Automatic,Toyota,Corolla,2013,Red,Nigerian Used,164568.0,1800.0,Registered,Imported,Sedan,L 4dr Sedan (1.8L 4cyl 5M),Front,,4.0,132.0,LAGOS
2DhwBqd9yhuruqaj727jBYha,6240000,Petrol,Automatic,Toyota,Corolla,2014,Red,Nigerian Used,144956.0,1800.0,Registered,Brand new,,,,,,,LAGOS
bbA4KVMwhBveujEIG0YKquof,7280000,Petrol,Automatic,Land Rover,Range Rover Sport,2012,Gray,Nigerian Used,107462.0,4700.0,Registered,Registered,SUV,,,,,,
zvKnYWAMJpTpoj67rdncZjM0,4680000,Petrol,Automatic,Lexus,IS,2009,Gray,Nigerian Used,150326.0,2500.0,Registered,Imported,Sedan,250 4WD,All Wheel,5.0,6.0,207.0,
1vQufWcjBywwc45NJ7UARQaP,4992000,Petrol,Automatic,Toyota,Sienna,2007,Gray,Foreign Used,255611.0,3500.0,Imported,Imported,,,,,,,
5vhntgbjrxlfQoqfd7axTutf,3120000,Petrol,Automatic,Toyota,Camry,2004,White,Foreign Used,270093.0,2400.0,Imported,Imported,,,,,,,
a0gtwcKLgMx3JsRu9yPZyAif,2100000,Petrol,Automatic,Nissan,Pathfinder,2006,Black,Nigerian Used,272573.0,4000.0,Registered,Registered,SUV,,,,,,LAGOS
rwSxxLmSrXqIplmtxraWVukQ,5096000,Petrol,Automatic,Toyota,Camry,2013,Black,Nigerian Used,186284.0,2500.0,Registered,Imported,,,,,,,
hqyhmva78CQesBOhpwd8CVeE,4725000,Petrol,Automatic,Mazda,CX-9,2010,Black,Foreign Used,116862.0,,Imported,Imported,SUV,,,,,,
ix3tCp0kSH0KABshLWhOxKGn,4368000,Petrol,Automatic,Hyundai,Sonata,2012,Gray,Nigerian Used,207641.0,2400.0,Registered,Imported,,,,,,,
rlxZS8Mu5ryGOpiN8ByhSjNl,3120000,Petrol,Automatic,Toyota,Corolla,2009,Black,Nigerian Used,211183.0,1800.0,Registered,Registered,Sedan,1.8 Advanced,Front,5.0,4.0,132.0,ABUJA
CoCEPJEa4yBqPqgNFS6gzyjg,20800000,Petrol,Automatic,Toyota,Land Cruiser Prado,2012,Black,Nigerian Used,178312.0,2700.0,Registered,Brand new,SUV,,,,,,LAGOS
q8tKxhW7X7PYc8Hj1rV7z4BV,2392000,Petrol,Automatic,Toyota,Corolla,2004,Blue,Nigerian Used,301205.0,1800.0,Registered,Imported,,,,,,,Lagos State
sGFtHK0dz2JR1kOqYA7AKKsO,3150000,Petrol,Automatic,Toyota,Camry,2005,Red,Foreign Used,206011.0,3000.0,Imported,Imported,,,,,,,
p7EkjFdIWedwBHEV6d5FEv4E,5720000,Petrol,Automatic,Hyundai,Elantra,2014,Blue,Nigerian Used,60633.0,1600.0,Registered,Brand new,,,,,,,LAGOS
3peoFmvcEZrJ7F9Bts8ueq7E,13740000,Petrol,Automatic,Mercedes-Benz,M Class,2013,Black,Foreign Used,129571.0,3500.0,Imported,Imported,SUV,ML 350 4Matic,All Wheel,5.0,6.0,302.0,
f48UfQfyNqdV9bHX9Aq6tr2W,5720000,Petrol,Automatic,Toyota,Highlander,2010,Red,Nigerian Used,131085.0,3500.0,Registered,Imported,SUV,Limited,Front Wheel,7.0,6.0,274.0,LAGOS
crgjYeTWOmr2LDcWzZ4cnfY7,3952000,Petrol,Automatic,Acura,MDX,2007,Black,Nigerian Used,203784.0,3700.0,Registered,Registered,SUV,,,,,,
rgQupW6G7qEiVpGX8O1RKNzE,4992000,Petrol,Automatic,Toyota,Camry,2008,Gray,Foreign Used,326897.0,,Imported,Imported,,2.4 LE,Front,5.0,,158.0,
nzrpAONg9kPBjOHKYS3uV2AZ,5824000,Petrol,Automatic,Lexus,RX,2004,Gold,Foreign Used,344627.0,3500.0,Imported,Imported,SUV,,,,,,
3HnIBf369HUCd9GODkIQf27c,3952000,Petrol,Automatic,Lexus,RX,2004,Blue,Nigerian Used,104316.0,3300.0,Registered,Registered,SUV,,,,,,Lagos
p2k4v2g8cOPElPqNdbtX8UlN,3570000,Petrol,Automatic,Toyota,Camry,2009,Blue,Foreign Used,185080.0,2400.0,Imported,Imported,Sedan,LE 4dr Sedan (2.4L 4cyl 5A),Front,5.0,4.0,158.0,
rgQupW6G7qEiVpGX8O1RKNzE,4992000,Petrol,Automatic,Toyota,Camry,2008,Gray,Foreign Used,326897.0,,Imported,Imported,,2.4 LE,Front,5.0,,158.0,
gjvJriOzoUfVumLqRRPeAsil,3016000,Petrol,Automatic,Toyota,Camry,2003,Red,Foreign Used,167897.0,2400.0,Imported,Imported,,,,,,,
hqyhmva78CQesBOhpwd8CVeE,4725000,Petrol,Automatic,Mazda,CX-9,2010,Black,Foreign Used,116862.0,,Imported,Imported,SUV,,,,,,
bpYIaNTTQ6IDUDPvKypa5Kz5,3744000,Petrol,Automatic,Toyota,Corolla,2005,Gray,Foreign Used,150574.0,1800.0,Imported,Imported,Saloon,,,,,,
sGFtHK0dz2JR1kOqYA7AKKsO,3150000,Petrol,Automatic,Toyota,Camry,2005,Red,Foreign Used,206011.0,3000.0,Imported,Imported,,,,,,,
mrRWRjVHKVuqHzMwkpLqDzSv,4992000,Petrol,Automatic,Toyota,Corolla,2009,White,Foreign Used,153347.0,1800.0,Imported,Imported,,,,,,,
yXZxzYvKWvdEnxDUKgH1EqFx,5250000,Petrol,Automatic,Nissan,Pathfinder,2008,White,Nigerian Used,343772.0,4000.0,Registered,Registered,SUV,2.5 dCi Comfort Automatic,All Wheel,7.0,4.0,174.0,Lagos
r3rTFGCTdi82zqICiniFITFO,2600000,Petrol,Automatic,Toyota,Sienna,2004,Blue,Nigerian Used,240813.0,3300.0,Registered,Registered,Minivan,CE FWD (3.3L V6 5A),Front Wheel,7.0,6.0,230.0,
BhRfh6Tu2IQrS8FOpZwIqnfW,3550000,Petrol,Automatic,Honda,Pilot,2010,Red,Nigerian Used,193627.0,3500.0,Registered,Registered,SUV,Touring w/RES/Navi 4WD (3.5L 6cyl 5A),All Wheel,8.0,6.0,253.0,LAGOS
83yxr7MPs3eytnByiET88yYL,5200000,Petrol,Automatic,Toyota,Highlander,2008,Silver,Nigerian Used,239518.0,3500.0,Registered,Imported,,,,,,,
CfjPZxC5VnlaKlcD2zqopfug,9360000,Petrol,Automatic,Toyota,Sienna,2011,Gray,Foreign Used,208801.0,3500.0,Imported,Imported,,,,,,,
brF0agoCeg0vRrQ1si80DPmT,4680000,Petrol,Automatic,Mercedes-Benz,GL-Class,2008,Brown,Nigerian Used,3666.0,4600.0,Registered,Registered,SUV,,,,,,
rapUXgM3qDleAiEEyeLlsC4P,48510000,Petrol,Automatic,Lexus,LX,2019,Black,Foreign Used,28903.0,4700.0,Imported,Imported,SUV,,,,,,
B5WX1Q2Ew0WEsfaLlsQjTA5j,5200000,Petrol,Automatic,Lexus,ES,2009,Blue,Foreign Used,114909.0,3500.0,Imported,Imported,,,,,,,
q8tKxhW7X7PYc8Hj1rV7z4BV,2392000,Petrol,Automatic,Toyota,Corolla,2004,Blue,Nigerian Used,301205.0,1800.0,Registered,Imported,,,,,,,Lagos State
e1xqjwMPrn9i3GvEg4zbDsP3,8632000,Petrol,Automatic,Toyota,Sienna,2012,White,Foreign Used,135334.0,3500.0,Imported,Imported,Minivan,XLE 7 Passenger,All Wheel,7.0,6.0,270.0,
48MZJSSBwF8yD2BqN3pZe1fT,2600000,Petrol,Automatic,Honda,Pilot,2005,Red,Nigerian Used,370547.0,3500.0,Registered,Imported,SUV,,,,,,LAGOS
3wnKbYa5Zw7Cm3k9FTVhf2wx,3640000,Petrol,Automatic,Lexus,ES,2005,White,Nigerian Used,182515.0,3300.0,Registered,Imported,,,,,,,Lagos State
dxtWbUXD8w9WRFvMiKcvtfet,3640000,Petrol,Automatic,Toyota,Corolla,2012,Black,Nigerian Used,204796.0,1800.0,Registered,Registered,,,,,,,LAGOS
7qQFIVl9dU8sMUabTeeDXEI2,5460000,Petrol,Automatic,Mercedes-Benz,C250,2012,Gray,Nigerian Used,171863.0,2500.0,Registered,Imported,,,,,,,
zseajbGUCn51GFpRCwDT1JGN,5220000,Petrol,Automatic,Toyota,Highlander,2008,Silver,Nigerian Used,231563.0,3500.0,Registered,Imported,SUV,,,,,,
3987xai47NsRKP682NvkeZWV,4010000,Petrol,Automatic,Acura,RDX,2007,Red,Foreign Used,153590.0,2300.0,Imported,Imported,SUV,,,,,,
hSb3bwftC9flMWAP8hijxOOV,7140000,Petrol,Automatic,Ford,Explorer,2011,Black,Foreign Used,194524.0,3800.0,Imported,Imported,SUV,Base 4dr 4x4 (3.5L 6cyl 6A),4x4,,6.0,290.0,
BWFNFgRIkDEIgyvnT3A4uXMH,5928000,Petrol,Automatic,Toyota,Corolla,2013,Gray,Foreign Used,106982.0,1800.0,Imported,Imported,,,,,,,
aprltI4jaoWkLBhlQsDkjCL6,5720000,Petrol,Automatic,Toyota,Highlander,2005,Gold,Foreign Used,426228.0,3300.0,Imported,Imported,SUV,,,,,,
1J4ZNgDlBVd03Gr2NsWTc81L,2912000,Petrol,Automatic,Toyota,Camry,2007,Blue,Nigerian Used,142763.0,2400.0,Registered,Registered,,,,,,,
oWFJt0fZ0XH7c7TfOocT0CfP,6300000,Petrol,Automatic,Toyota,Camry,2014,White,Foreign Used,441305.0,2500.0,Imported,Imported,,,,,,,
dk7tWkO4jSMpQEIHEF4OGXRm,5200000,Petrol,Automatic,Toyota,Camry,2010,Black,Foreign Used,97036.0,2500.0,Imported,Imported,,,,,,,
rDUsGCXVoCBQ0LDZyu6175gl,2808000,Petrol,Automatic,Toyota,Camry,2009,Red,Nigerian Used,206090.0,2400.0,Registered,Registered,Sedan,LE 4dr Sedan (2.4L 4cyl 5A),Front,5.0,4.0,158.0,ENUGU
B7vmyqscZ5uvpdC9639J7eKV,3360000,Petrol,Automatic,Nissan,Altima,2013,Black,Foreign Used,285974.0,2500.0,Imported,Imported,Coupe,Coupe 2.5 S,Front Wheel,5.0,4.0,175.0,
dWVO7o6CCSdCJr4TVSrhA8MM,2870400,Petrol,Automatic,Toyota,Camry,2006,Silver,Nigerian Used,174930.0,2400.0,Registered,Imported,,,,,,,LAGOS
tPqVwLhxAs5ikVHkJE5Uno3h,7245000,Diesel,Manual,Mitsubishi,Canter,2004,White,Nigerian Used,99999.0,2500.0,Registered,Registered,,,,,,,KADUNA
3XNHV8sWpAdwlktYQ5arj6xu,15080000,Petrol,Automatic,Toyota,RAV4,2018,Silver,Foreign Used,95200.0,2500.0,Imported,Imported,SUV,,,,,,
f48UfQfyNqdV9bHX9Aq6tr2W,5720000,Petrol,Automatic,Toyota,Highlander,2010,Red,Nigerian Used,131085.0,3500.0,Registered,Imported,SUV,Limited,Front Wheel,7.0,6.0,274.0,LAGOS
1vQufWcjBywwc45NJ7UARQaP,4992000,Petrol,Automatic,Toyota,Sienna,2007,Gray,Foreign Used,255611.0,3500.0,Imported,Imported,,,,,,,
yB5xN2M4gxHhbTEfeYHWa6e,3640000,Petrol,Automatic,Toyota,Camry,2005,Black,Foreign Used,122001.0,2400.0,Imported,Imported,,,,,,,
rHH2yrrxflyeichLt8LmS1QZ,14600000,Petrol,Automatic,Mercedes-Benz,M Class,2014,Black,Foreign Used,108952.0,3500.0,Imported,Imported,SUV,,,,,,
nvxuhZbAFAmafAf6fb9FaLrL,4680000,Petrol,Automatic,Toyota,Tundra,2006,Gray,Nigerian Used,250464.0,4700.0,Registered,Imported,Truck,,,,,,
kC0lMaOnjVoQAx8PcoZUnzuA,6090000,Petrol,CVT,Nissan,Pathfinder,2013,Gray,Nigerian Used,88222.0,3500.0,Registered,Registered,SUV,,,,,,
cJh6PVra3wJ6PDG1ii6PzLLc,9975000,Petrol,Automatic,Lexus,RX 350,2010,Blue,Foreign Used,185273.0,3400.0,Imported,Imported,SUV,,,,,,
8KhU7F4zhGvuq38svAjZk6Mn,17680000,Petrol,Automatic,Toyota,RAV4,2017,Blue,Foreign Used,35528.0,2500.0,Imported,Imported,SUV,,,,,,
ifcpETAVGlX7NpPrqvNgkcwN,3328000,Petrol,Automatic,Toyota,Camry,2007,Gray,Nigerian Used,155329.0,2400.0,Registered,Registered,,,,,,,Abuja
tPpj1S7MkWKiLNRhbt4Jpr7T,3016000,Petrol,Automatic,Toyota,Corolla,2009,Black,Nigerian Used,216338.0,2500.0,Registered,Registered,,,,,,,Lagos
tIjERTDpsqhVhGcwVjzKfJE4,7800000,Petrol,Automatic,Mercedes-Benz,E350,2011,Black,Foreign Used,180069.0,3500.0,Imported,Imported,,,,,,,
qicqyDutgdPIpXkT3UXDLMtj,4160000,Petrol,Automatic,Toyota,Corolla,2006,Gray,Foreign Used,148044.0,1800.0,Imported,Imported,Sedan,LE,Front,5.0,4.0,128.0,
hTjj19iTdfo3wD65i6u6zxwU,6084000,Petrol,Automatic,Lexus,RX 350,2007,Black,Foreign Used,206211.0,3500.0,Imported,Imported,SUV,,,,,,
l8rxDQHeI7g4FNUtDJ6QydHt,8840000,Petrol,Automatic,Mercedes-Benz,GLK-Class,2012,White,Nigerian Used,109726.0,3500.0,Registered,Imported,SUV,,,,,,
yEEG6oqSEfL60zZ2rRY5njIC,3432000,Petrol,Automatic,Toyota,Corolla,2011,Black,Nigerian Used,219124.0,1800.0,Registered,Registered,,,,,,,ASABA
r0P2A2G9779DJn1Z4rOOJbPh,3328000,Petrol,Automatic,Lexus,IS,2006,Silver,Nigerian Used,102679.0,,Registered,Registered,,,,,,,Lagos
45yLNoQn2GqWT3hEVENF7ERJ,3640000,Petrol,Automatic,Toyota,Camry,2009,Silver,Nigerian Used,101752.0,2400.0,Registered,Imported,,,,,,,LAGOS
C60DrYKbIY8MQEHYMpe4QE40,2625000,Petrol,Automatic,Toyota,Camry,2007,Silver,Nigerian Used,292016.0,3500.0,Registered,Imported,,,,,,,LAGOS
tVR7HevYqcolny9QPQUtLCXJ,3952000,Petrol,Automatic,Lexus,ES,2005,Black,Foreign Used,160278.0,3300.0,Imported,Imported,,,,,,,
7Ld8yKJ4WW6qZQw1FZctdgPC,3640000,Petrol,Automatic,Toyota,Highlander,2001,Red,Foreign Used,245527.0,3000.0,Imported,Imported,SUV,,,,,,
jSZwo6y9gp7KdoWLKz2j6LML,4680000,Petrol,Automatic,Toyota,Camry,2009,Gray,Foreign Used,244613.0,3500.0,Imported,Imported,,,,,,,
yxHMCYWbKfK2JsvT9YliiupY,4160000,Petrol,Automatic,Toyota,Camry,2010,Gray,Nigerian Used,132855.0,2500.0,Registered,Registered,,,,,,,
eNbNStJd93sx33w1LbvZZeHR,4680000,Petrol,Automatic,Toyota,Camry,2007,Silver,Foreign Used,304160.0,2400.0,Imported,Imported,,,,,,,
zKnU7uNCyIDMO8pZXTCYDPDy,3120000,Petrol,Automatic,Honda,Accord,2008,Gray,Nigerian Used,142781.0,300000.0,Registered,Registered,,,,,,,NASARAWA
q91MUZxqkQ8xeOC8oY0aup4R,4200000,Petrol,Automatic,Toyota,Matrix,2009,Silver,Foreign Used,214867.0,1800.0,Imported,Imported,,,,,,,
wqOcGTDV9A3c6wsLlRkBhi72,3465000,Petrol,Automatic,Toyota,Highlander,2001,Blue,Foreign Used,224430.0,,Imported,Imported,SUV,,,,,,
avTgaedlPsnJOA5S5wJudSbI,10920000,Petrol,Manual,Toyota,Hilux,2011,Brown,Nigerian Used,296157.0,2700.0,Registered,Brand new,,,,,,,Lagos
3vYuuE8322MxjAChabFg12d0,3640000,Petrol,Automatic,Ford,Edge,2010,Brown,Nigerian Used,196085.0,3500.0,Registered,Brand new,SUV,Limited 4dr AWD (3.5L 6cyl 6A),All Wheel,5.0,6.0,285.0,Lagos
pCHvHQUFjJeyOF6Nq5jdAOgm,3640000,Petrol,Automatic,Toyota,Corolla,2010,Silver,Nigerian Used,128376.0,1800.0,Registered,Registered,,,,,,,ABUJA
8aSSXuNEnfIrd6zg4AK1Amud,4680000,Petrol,Automatic,Ford,Edge,2011,Burgandy,Nigerian Used,227856.0,3500.0,Registered,Imported,SUV,,,,,,LAGOS
17CFAs4kkw3DobVtuOqbPyZG,4940000,Petrol,Automatic,Toyota,Camry,2011,Gray,Foreign Used,97708.0,2500.0,Imported,Imported,,,,,,,
jI3KmyfQ8kBWz7OUy0CJ9d1p,4200000,Petrol,Automatic,Ford,Edge,2010,Red,Foreign Used,222537.0,3500.0,Imported,Imported,,,,,,,
gk0UQuaouUlw2ZNx42u73g5y,6760000,Petrol,Automatic,Acura,MDX,2009,Black,Foreign Used,151896.0,3700.0,Imported,Imported,SUV,,,,,,
l1orUj6lYOa8ClQ8V41J1DKm,5408000,Petrol,Automatic,Toyota,RAV4,2010,Blue,Nigerian Used,134334.0,3500.0,Registered,Imported,SUV,,,,,,LAGOS
e1xqjwMPrn9i3GvEg4zbDsP3,8632000,Petrol,Automatic,Toyota,Sienna,2012,White,Foreign Used,135334.0,3500.0,Imported,Imported,Minivan,XLE 7 Passenger,All Wheel,7.0,6.0,270.0,
2DlYMAZV1oKHrrR5AoWJA95i,9360000,Petrol,Automatic,Kia,Rio,2019,Blue,Nigerian Used,27293.0,1400.0,Registered,Imported,,,,,,,
C60DrYKbIY8MQEHYMpe4QE40,2625000,Petrol,Automatic,Toyota,Camry,2007,Silver,Nigerian Used,292016.0,3500.0,Registered,Imported,,,,,,,LAGOS
1ujOaaHuM5RlIU4Yy41J4ADU,2912000,Petrol,Automatic,Toyota,Camry,2008,Black,Nigerian Used,169629.0,240000.0,Registered,Registered,,,,,,,Abuja
n2mq8PbFqISwhofdj9zlGS7G,14352000,Petrol,Automatic,Toyota,RAV4,2015,Gray,Foreign Used,84211.0,2500.0,Imported,Imported,SUV,,,,,,
Cz3xNnbZqSulJHwYzX3YUy3C,4160000,Petrol,Automatic,Lexus,ES,2004,Gold,Foreign Used,228194.0,,Imported,Imported,Sedan,330 Sedan,Front,5.0,6.0,,
BohYD1UcSbMO5oEVcraZPZv7,4472000,Petrol,Automatic,Lexus,IS,2006,Silver,Foreign Used,263196.0,2500.0,Imported,Imported,,,,,,,
z4EwmLf5CPUIhQIqQaNOz9zE,8320000,Petrol,Automatic,Mercedes-Benz,GL-Class,2009,Black,Nigerian Used,60539.0,4000.0,Registered,Registered,SUV,GL 550,All Wheel,7.0,8.0,382.0,LAGOS
kLXSPYojyCISj8VIscdAYIqE,5225000,Petrol,Automatic,Ford,Explorer,2013,Black,Nigerian Used,136368.0,3500.0,Registered,Registered,SUV,Limited 4dr 4x4 (3.5L 6cyl 6A),4x4,,6.0,290.0,LAGOS
4UENPiTvu6oQ7qvz1DzeUgwI,3328000,Petrol,Automatic,Toyota,Camry,2005,Silver,Foreign Used,359405.0,2400.0,Imported,Imported,,,,,,,
z4iwvrfHnHCWp86Wg7F4tqXs,8610000,Petrol,Automatic,Toyota,Highlander,2012,Silver,Foreign Used,176409.0,3500.0,Imported,Imported,SUV,,,,,,
n33xTGtA8AlDFdXgYRYIJX3g,4680000,Petrol,Automatic,Lexus,RX,2005,Gold,Nigerian Used,125328.0,3300.0,Registered,Registered,SUV,,,,,,ADAMAWA
33J0nvn5MTyCZotq2zaUaQxi,15600000,Petrol,Automatic,Toyota,Camry,2018,Blue,Foreign Used,107314.0,2500.0,Imported,Imported,Sedan,SE FWD (2.5L 4cyl 8AM),Front,5.0,4.0,203.0,
rlxZS8Mu5ryGOpiN8ByhSjNl,3120000,Petrol,Automatic,Toyota,Corolla,2009,Black,Nigerian Used,211183.0,1800.0,Registered,Registered,Sedan,1.8 Advanced,Front,5.0,4.0,132.0,ABUJA
nNT55gYbcqw1qlb0PwSjgOM9,4680000,Petrol,Automatic,Mercedes-Benz,GL-Class,2009,Brown,Nigerian Used,186211.0,4700.0,Registered,Imported,SUV,,,,,,
qfbwNuA44yJmqayYnfUE99mx,4368000,Petrol,Automatic,Lexus,ES,2002,Silver,Nigerian Used,269294.0,3300.0,Registered,Imported,,,,,,,LAGOS
uURFbjGX6EEmYLFQMRSxNUtn,5096000,Petrol,Automatic,Toyota,Corolla,2012,Blue,Foreign Used,91447.0,1800.0,Imported,Imported,,,,,,,
l1orUj6lYOa8ClQ8V41J1DKm,5408000,Petrol,Automatic,Toyota,RAV4,2010,Blue,Nigerian Used,134334.0,3500.0,Registered,Imported,SUV,,,,,,LAGOS
3iWjMpEUieg10kvy5qvggkIv,6552000,Petrol,Automatic,Toyota,Highlander,2008,Gray,Nigerian Used,81913.0,3500.0,Registered,Registered,SUV,Limited,Front Wheel,7.0,6.0,275.0,LAGOS
6CWzDsWjoIsPdzTm3dMGqZu6,13520000,Petrol,Automatic,Lexus,GX,2011,Black,Nigerian Used,129460.0,4600.0,Registered,Registered,SUV,,,,,,RIVERS STATE
